Attendance,BehaviorRating,ClassX,ClassXII,Graduation,HealthIssues,FamilyIncome,PreviousFee,Backlogs,Gender,EducationLoan,IsDropout
80.38683974394296,2,93.42465965038355,52.18847132277016,39.08326417933091,0,77860.87648064541,27403.703116970177,1,Male,1,No
75.63442555082543,8,40.04483713318648,68.82025080322896,93.16265138829498,1,57709.17942221804,33291.881032844576,6,Female,0,No
61.53349058588793,1,39.500746224558114,58.55486932078419,49.60690581832955,0,65644.51717173956,46658.541182072,7,Male,0,Yes
58.82640160027542,9,46.05895015957285,64.74955113140439,46.9134599205325,0,35072.20275830786,19728.16554958689,8,Female,0,Yes
61.02431045350877,8,73.54368855623514,59.15912495291017,66.32759170976502,0,104786.7712276459,41648.47734544914,5,Male,0,No
59.32191310721272,1,60.92277707675568,27.93046994110181,17.300320412601103,0,93121.99082785458,10478.286251181928,10,Male,0,Yes
88.97922367833766,10,93.28194163892061,46.91848104753593,78.10596521348697,0,20457.141023008768,13391.933031047625,1,Male,0,No
67.5062629583365,9,12.289681101919541,57.878694592979116,79.15589396243843,0,174146.00004877106,47987.42111282845,0,Female,0,No
52.89213382816982,2,73.73763441752828,80.20564681113515,52.66232512549009,0,142736.4594032772,37909.14659369862,1,Female,0,Yes
98.45513150704056,3,39.72949204298989,68.85138134525883,96.01281469003854,0,100413.40733368274,35332.68834990218,2,Female,1,No
94.18929424817128,2,26.221028663661507,48.39318506673413,62.140519971617294,0,194063.82056934026,23362.21071093541,0,Female,0,No
96.38761415976064,8,55.935606026808905,97.69598489432309,72.57128088204917,0,189297.4898348479,17373.487196671023,4,Male,0,No
99.74539113232177,2,55.45574057619964,19.701596951175265,93.19104599527911,1,37117.447118956006,25196.642900837727,6,Female,0,Yes
58.69476246097437,10,22.330992581958554,28.612438169947154,69.97108090823131,0,130725.0629166344,33935.607716402475,8,Female,0,Yes
69.81210094513294,2,28.170645051960086,40.71813490284976,48.86434069529924,0,167064.04694801252,35375.274054682304,5,Female,0,No
87.91192378520456,1,46.73481984113994,30.571486928911913,12.229405806983351,1,51131.33316718293,16782.02659446926,7,Female,0,Yes
84.8010309026896,7,46.79302711530838,66.28977971254102,75.54693840686285,0,43033.173032369625,27820.076809931958,1,Male,0,No
57.69479531699275,2,38.580232565771624,13.559565640262973,96.83794104409407,0,66760.00022444954,32670.338779181806,4,Male,0,Yes
90.79165624953089,10,23.369063635898286,25.969310584607435,52.321161118239445,0,70340.80616632901,48398.43237735673,10,Male,0,Yes
61.22202859183304,5,10.393631119088157,36.40125138927439,40.57917740094378,0,193697.23019405792,31976.924183418447,8,Female,0,Yes
61.19088074113115,5,97.32115561852186,71.50111975713848,56.733348377240056,0,160485.91950284364,33223.97640430636,6,Female,0,No
76.84872114467068,3,94.91493067335342,88.82783943230153,75.55934851161933,0,30752.82278835169,40607.54738925051,6,Female,0,No
79.64699674208515,3,53.52853412585217,81.8642593497749,10.062142703384435,0,161566.6554255288,26756.477830045525,2,Female,0,No
79.00431039189056,3,99.55465779475051,26.38728399252294,89.84905504586682,0,50535.11330238609,25354.71364423368,2,Male,0,No
54.574341869887746,6,70.62888977040188,60.88651825969622,89.77265737104896,0,84303.55233576434,33636.368337316315,1,Male,0,No
93.87304313151901,4,16.19717838467874,12.70203808102185,58.716814024783794,0,77333.52935492573,41332.3124233832,8,Male,0,Yes
63.2800021294353,3,20.594637917436465,37.9483097817575,21.014088955804716,0,69028.68291143511,35503.26865398856,3,Female,0,No
56.47574606414021,2,92.4499759482674,82.53854153454941,70.46252151522592,0,75576.44587995412,17445.245982048535,8,Male,0,Yes
94.43740399344887,3,66.70469819346656,51.09991423690056,22.4061096666982,0,155756.27514942217,25908.011228069525,3,Female,0,No
97.78257491148767,4,85.8865263991616,23.49471900482511,55.679243628941265,0,67979.70125946763,30503.871933166814,7,Male,0,Yes
93.10638086327253,6,90.84426846704598,49.46980433394814,18.426697478300532,1,164130.33744851744,30949.77538732329,0,Male,0,No
90.4758037362439,4,50.314781015414745,27.822963291600544,63.015880446775114,0,36383.05751776318,23583.805557951935,0,Female,0,No
82.7620990319511,8,14.367335641902374,45.387231207756656,38.62623926061886,0,127130.58403972264,30896.585689163127,5,Male,0,No
77.54286853045696,3,26.945231400758985,53.90501254730591,84.78922732637525,0,175340.15709991692,36919.015678293814,5,Female,0,No
54.34933799557051,3,15.99147525721916,41.46023012599255,81.99515135875733,1,34273.49049789758,28718.9085270112,6,Male,0,Yes
70.42266065353493,3,26.98658611286566,94.32720553904748,99.86264879269969,0,134279.79143808468,28053.894545688963,6,Female,0,No
68.6344258506157,8,46.94796338102891,60.627726780074376,33.17528572339283,0,112091.01531432036,42063.31298597934,9,Male,1,No
62.98768918801631,4,20.63771294634869,85.86034065522071,15.56209835016223,0,79749.40423331069,40273.521128384964,2,Female,0,No
86.17100568442925,1,25.005992302480895,78.46556923500222,49.870293863396036,0,38121.416789762654,26896.198127042353,8,Male,0,Yes
74.79378675393855,2,50.12396038645113,69.50496783409989,17.50630014699137,0,141767.35333102362,49840.53368180439,8,Male,1,Yes
54.0523107953824,10,40.61538553496406,54.7199873472324,26.064974355918682,0,75688.0335758832,12658.839494701377,2,Male,0,No
61.009160097490565,2,52.08923117692369,10.195640540342875,63.75701272253971,0,81005.42640665894,23039.829476281993,6,Female,0,No
84.16293818297979,3,48.625482498315584,65.21208404968755,63.291776620986866,0,149166.69233889482,11473.220177333551,3,Female,0,No
53.80654297451501,6,68.00302233818951,42.03617077022479,13.899472995672133,0,190163.64150121613,43578.77529554518,5,Female,0,No
92.56034570243844,8,94.3470593988269,20.598595012118693,49.86142762764508,0,80054.74000746314,40225.20905204811,5,Male,0,No
74.75732635069872,1,19.707790459981823,50.01636372508699,57.71968235805175,0,154411.9532910051,37347.06407921554,4,Male,0,No
74.0293288663324,9,18.933413437827543,76.19979900549743,34.1221814037988,0,192189.62494131134,18578.88892928364,5,Male,1,No
79.62038923297588,1,86.75254999818118,96.55100152288335,88.48388636879446,0,37608.85104386682,38308.753933280765,6,Male,1,No
91.23404829625746,10,55.57570341872132,43.66944020098738,24.49887828817797,0,115256.3508640254,24212.470298589564,1,Female,0,No
67.39046039510966,2,78.9764521211598,58.8450968834479,32.8511624505593,0,22009.5803064314,44742.7800725053,10,Female,0,Yes
83.90080762795318,3,29.38797132465533,86.61199450272265,24.129497352947773,0,168532.04554432977,17980.065795755327,6,Female,0,No
78.28659819978955,7,84.59763158507965,40.05994779550133,20.489197048350228,0,71640.32624609844,18713.630482818076,6,Male,0,No
63.35141350847107,9,93.14619617734263,22.803152047373384,89.10812656064134,0,79898.14886909872,48423.45161379829,6,Female,0,No
93.9314993177579,3,67.19347139918395,35.36936481094202,35.00732485629837,1,143711.64888464956,30680.8059103864,9,Female,0,Yes
89.8713010803464,8,19.529111932642202,90.92105468275491,75.02716175210706,1,162052.3665715982,27855.4295931992,4,Female,0,No
82.92259173292128,9,90.5765332740705,24.345379761565397,48.51841237527248,0,91998.24521532112,24069.948155076563,2,Male,0,No
92.52908645471209,10,81.32389546330641,39.62989549061038,67.22861326605252,0,139793.6121452514,43248.50083222983,4,Female,0,No
93.36471004799012,7,77.57899988630409,51.81762794503065,93.53585765549884,0,192143.79405180193,24108.301904563723,0,Male,0,No
85.41814883575174,4,13.3055370015324,86.2401901141828,86.01470803389245,0,179642.41318853595,24246.278825449655,4,Male,1,No
91.85066641818361,4,81.90662727312741,94.39419552876772,16.208775317821406,1,146232.93959559198,14933.366028950746,2,Male,0,No
84.87357308346418,4,22.41559094215213,48.322927866992934,86.06822817512959,0,189751.5000758663,30829.05537541,6,Female,0,No
84.00703858801502,6,30.014755857719955,93.8758643518164,50.664116375262736,0,177668.84870047934,46949.999640664355,10,Female,1,Yes
80.93056891075922,4,61.942135138233176,24.53131853719791,41.513115419189674,0,151221.63313920333,48301.56917434639,3,Male,0,No
87.63583197788206,5,33.84826956251948,24.116706270673337,70.51491329154655,0,185104.59662957088,49820.621678420306,5,Male,0,No
57.93025526465368,9,69.52133856807276,95.4325737671318,95.51870857893232,0,167130.2835581771,28922.821545689556,5,Female,0,No
94.04353795994642,7,64.72634029291734,55.87121201754981,18.47219478293237,0,110405.7377139574,40997.92333534421,10,Female,0,No
93.5921763872616,8,19.733463821193638,26.731705181855855,79.12693272252152,0,110410.74257194175,32101.3892914154,10,Male,0,Yes
51.462364151727954,5,69.04131216323557,53.91913335180057,28.315722768215988,0,21582.34227376612,31918.309850199763,3,Female,0,No
91.29083752823814,5,93.1559418842437,80.48900398411463,44.21225105442989,1,25444.95212664706,42249.63642857896,0,Male,0,No
56.44349337367226,7,24.499891466724982,84.42283291511713,88.64407146369248,0,154320.9670946142,43414.319147888855,2,Male,0,Yes
66.7559427129571,8,63.73558188485987,87.75723309843181,59.12192656111055,1,119858.40202694715,10791.730176656334,2,Female,0,No
87.1754128145804,9,40.767883474302465,61.26138127786767,16.071098315538364,0,156972.4615519528,47711.5941695548,5,Male,0,No
58.03799480241541,2,51.36505045962436,88.02514129310923,55.72436951230645,0,190939.30745568726,42919.34126425147,9,Male,0,Yes
90.8983512059531,3,35.83001611710729,55.90271879229292,81.06777114772818,0,101455.51800196838,38844.350571801646,7,Male,0,No
91.6067088978871,2,41.87175727129257,64.63539121519696,57.5992528989034,0,35920.20816561736,44081.29490884946,1,Male,0,No
75.37338668804182,10,12.602064093990155,78.28478220444808,25.020031508114705,0,132780.6996177773,31490.530318768288,5,Female,0,No
50.31929358584168,7,98.33965641254986,48.28917634394577,50.05369675517787,1,37952.08622851559,40930.54085292345,6,Female,0,Yes
64.35190665874563,2,66.23199298654734,16.62233384248973,93.19108312356843,1,131834.5384042124,33945.96017024839,10,Male,0,Yes
80.84634591878711,2,55.063503144449676,41.514972117192784,69.23835910847018,0,114992.99190606052,31717.228959360596,10,Female,0,Yes
99.05930890137117,2,44.534381455029404,66.15497951163644,75.68978558577304,0,148199.07877480003,18464.308892820318,2,Female,1,No
81.59067635083342,4,58.54371029416249,27.30991326755292,80.73428567045053,1,83172.72028059195,43896.60118539902,0,Male,0,No
62.99017905320799,1,44.209539884422355,23.354682714967602,18.16240817740013,0,45895.124176070465,45354.84066464767,1,Male,0,No
81.70028515498056,2,42.391713474430595,36.37724901322939,62.338290334296744,1,62517.889216524236,48847.70497817211,4,Female,0,No
76.99926898579278,3,51.75518875498118,12.890031605003923,43.832367386677724,0,143054.1828819749,14817.546637424668,0,Female,0,No
88.99226975755718,7,34.83847303040717,76.90806082782278,22.524324730488743,1,106069.8048055109,21662.967778556107,3,Female,1,No
55.34903194134792,10,26.20449099701069,33.28440419695049,28.243860247362143,0,117347.14654330855,37416.227182477945,5,Female,0,Yes
88.05139512510141,1,60.09453083622641,21.181455697293956,80.3044426352261,0,78139.71603396445,44209.17398081326,10,Female,0,Yes
77.06332893380551,6,85.84888925352709,72.92164743670918,24.53401947607955,0,170606.3902730464,40052.167013510385,0,Female,0,No
98.14960019294973,3,23.754535995330308,85.86352112889591,38.117674649954736,0,199901.91432789573,28223.68398327296,5,Female,0,No
67.0936083019343,3,12.946090654379677,11.78880362756006,35.63860044367733,0,76197.09949301783,39039.0959546502,7,Male,0,Yes
81.6310946566974,4,32.21305706386325,31.023979366710236,14.376732752311089,0,149357.29011029287,12884.996259897376,10,Male,0,Yes
96.60140527550087,4,98.17485791084297,95.0709092382625,51.59426043154227,0,50798.04395669271,36501.53789673012,0,Female,0,No
55.12548639953396,7,84.58822663690054,44.672872233949775,78.93368579522878,0,153637.74851409934,10320.51445236689,7,Female,0,Yes
96.86142436182256,3,63.62794481757369,94.47328570437381,11.99373694740097,0,97553.24678611943,11901.950829460195,7,Female,0,No
84.39428611504067,8,93.63240237188224,34.67912845336096,20.12963054319065,0,128955.02424994942,40291.822325572124,10,Female,0,No
53.39185295525859,8,50.07512051535202,29.62608720147388,74.81680116378111,0,62760.913585024646,29105.081820345313,1,Male,0,Yes
65.04817834734081,7,98.49525423176566,29.26975705551963,63.42228916056222,0,173298.21234219588,12382.039363484455,2,Male,0,No
85.40860443226407,2,36.667184060735565,17.670579438244445,74.37228526438138,0,51200.35542715889,29274.447770680465,5,Male,0,No
53.36753007343859,5,31.627517456434518,90.6789059658213,30.70935593894247,0,187148.97933264254,12510.173218821272,7,Male,0,Yes
79.10852300881366,6,67.42433810323098,98.1851520369611,82.33919049676643,0,31024.706169245157,23841.289728468168,4,Female,0,No
67.29415284764784,10,44.033857115532435,95.90579265444741,53.1883954099249,0,71836.67889088696,16294.904221245328,10,Female,0,No
81.04577588837385,4,66.37289877786321,86.68253258445466,64.92717767609713,0,121330.18958055688,18774.898615675676,8,Male,0,No
52.28710169062564,10,37.44959664724172,86.21991168858777,18.293807548075264,0,174524.34506479537,17824.224167324588,3,Male,0,No
93.57684030761882,5,65.61264311541919,69.49769204520888,28.452842502383916,1,123864.47421133521,24870.716998227676,3,Male,0,No
98.67444845886985,9,34.817163452653276,84.35923407555522,79.60220934492773,0,58900.464281444874,14316.332669326894,7,Female,0,No
98.44389276428458,7,14.587486193700094,28.7508127908743,30.151759706990067,1,174626.00956632438,31109.45799760075,4,Male,0,Yes
87.48259158714623,2,92.0922311730865,44.91213673484157,18.32768447693128,0,127309.17993891206,26284.040550150457,7,Male,0,Yes
56.5043120065316,1,89.4884681686116,67.67526639652732,63.748295402689024,0,61822.454560825165,43594.6017368027,0,Male,0,Yes
87.91315979645113,2,97.37183343454048,88.72941993054367,59.31428645455595,0,121131.84115213205,43037.00369081893,9,Male,0,Yes
51.229345822940076,3,74.48744585992642,69.44225161319054,64.71045360849637,0,141553.8671012328,42971.111289628905,4,Male,0,No
51.106177576449866,2,71.44490599617725,85.51197625007853,65.64749467267822,0,142494.94191972644,28785.57104538916,7,Male,0,Yes
66.18051095747705,3,60.310276306734764,52.65545642643677,55.017761127805336,0,150320.82960707205,21631.544351050434,7,Male,0,No
74.43215952023328,10,21.334817471727042,74.55733639345398,54.43965285117902,1,181232.84685588625,26616.050963986687,6,Male,0,No
88.52037089038966,9,27.031177985434304,98.1982725737578,93.17490087605162,1,168467.96885726374,37494.86954738836,2,Male,0,No
84.16476883032526,4,36.05227198052826,23.813970141678197,58.04935523917663,0,129385.46031481466,31191.4542592966,9,Male,0,Yes
72.29513531883742,9,90.1140726316055,93.4228623084301,65.55701821724729,0,25789.77298006707,34972.16420272518,9,Male,0,No
63.68133331408329,3,25.56725721427676,57.01275530577125,34.027245274487015,0,154914.02633615903,37748.7095446426,6,Female,0,No
99.85622500788556,1,93.05858570391015,67.88962276570521,88.39838807219719,1,195492.69607685218,46734.531797702555,2,Male,0,No
71.30906511179865,5,57.05071597462754,89.00821062194615,12.193128339324685,0,75001.99180826411,47759.033317993286,5,Female,0,No
72.56935121648377,10,74.4012671925765,46.868875529708525,60.1504086067997,0,129241.75103611923,43618.79994056045,8,Female,0,No
58.181191059583455,10,19.922003801250987,47.68233174010456,44.54652656782978,0,158359.98964137243,12602.459860439913,7,Male,0,Yes
89.74047743749647,2,34.213019389831985,57.44636527123903,64.35137760044293,0,135036.01630248193,49173.400185812454,3,Female,0,No
84.68411128907442,4,96.26667473632837,11.719187604716552,42.415484479424215,0,186058.80092377923,38145.22904681096,4,Female,0,No
61.03848063943802,2,33.95349522367582,54.699956284901575,74.59191205458822,1,105201.19274037844,37735.685965041805,3,Male,0,No
54.11905228079213,2,36.68695483520315,36.19785384948073,11.829829867608773,0,115732.41972609452,10924.239288374667,5,Male,0,Yes
84.02496510373565,3,27.783764635697153,93.51587641526032,46.53004948922287,1,26883.81026604303,29175.996851812153,7,Male,1,Yes
82.72556071405677,5,21.616629877614656,17.896176887772818,84.81372397681723,1,182039.83619579088,35059.98758062649,5,Female,0,Yes
63.662976349910466,4,30.993187730859816,51.33884158178216,32.51806460014923,0,67210.90613758087,21140.376154016143,4,Female,0,No
97.54317811252051,2,67.80942027557185,95.27213533396248,14.747579054228979,0,196115.79337296818,13329.601311537708,8,Female,0,Yes
57.55289458904501,10,50.98309601532072,91.09317252866298,54.68716671086517,0,56379.14516748715,31297.794445000614,6,Male,0,No
71.6167400521301,2,59.838025270410874,73.12135981370952,97.8880114474111,1,65622.02211662738,27851.78232980836,9,Male,0,Yes
97.18079600837994,6,21.012834588942184,63.04249467964672,15.774270538162298,0,107232.61413560902,11763.212965543287,2,Female,0,No
70.98636584630611,7,82.190480244661,35.26578434195561,16.305084347481397,0,138890.0138185559,30776.72386366089,9,Female,0,No
81.92629738320429,10,80.56852305218632,43.02614014772093,63.56049084520104,0,99319.62939653892,14308.673471544123,10,Male,1,No
69.87971989813971,6,11.943092002840785,18.11213782787145,32.50609415903162,0,83326.97568417671,26982.031021095816,1,Female,0,No
63.7107601174335,7,44.51635850592745,80.74974679824139,46.92081102735028,0,117215.65599393076,20816.51640955026,4,Male,0,No
99.19888239799141,1,16.189354177403303,39.14827911134306,84.74564376994518,0,192493.69724793834,48818.83245511164,4,Female,1,Yes
70.46670031575215,6,81.28952014734622,70.10037091271866,27.89638157642648,0,193151.35932089126,11389.329475108734,10,Male,0,No
94.70496018395673,3,76.35427148131339,42.18352994787521,74.73699432832898,0,79048.06194411105,32400.929443638815,5,Male,0,No
61.49773029455431,1,91.17892848638405,51.789739725663644,55.40369619408007,0,142428.55538727902,16076.81288423828,0,Male,0,No
60.655235201254165,8,31.276356305780315,59.95022251387555,91.44619231728446,1,149944.2134584738,22771.764462850453,4,Female,0,No
51.55670414422557,4,51.0666294815019,82.16671675515433,97.56658002642075,0,137615.08308704413,17356.038861231726,6,Female,0,No
82.58334126879424,10,26.603908944795798,29.004073978661236,53.64647070880562,0,40341.845760614706,49805.87518849422,10,Female,0,Yes
68.42631718618806,8,43.411144102670754,45.888884814687074,62.61823532039202,1,117105.61730055595,11294.482684528306,8,Female,0,Yes
93.21791249198185,10,57.00189264101956,21.707341470263582,77.1258286663798,0,157385.28937076416,31654.258365626687,2,Female,0,No
73.66049533457786,4,14.799771085473008,16.818445442913337,38.680672768480456,0,56145.720166802595,34321.70858633548,6,Male,0,No
98.40967139573608,4,74.33833696096467,64.42069205519127,30.406631547092214,1,82677.5894697473,40886.71582782212,6,Male,0,No
59.27627578515606,10,58.89640243339677,27.018193992301242,96.82166551987046,0,56684.07901857466,35039.34065327162,6,Female,0,Yes
93.43115839778054,4,84.6063115489606,15.381940773348894,48.93538520976203,0,179647.13980205034,19253.876271349207,3,Female,0,No
88.82984263958708,6,34.460245107207754,90.7388138085765,10.143174386419632,0,174535.69088971455,33921.5553198743,2,Male,0,No
88.5460922322026,9,91.2988994742329,58.08829778068563,85.39464686725752,0,50456.56165864757,48998.67506701467,0,Female,0,No
92.23916140584438,5,99.8824827727399,22.116538666268617,63.96977451619771,0,156899.04226121432,43938.0707441904,5,Male,0,No
88.05119954714993,10,92.7368594539907,14.808351470279474,25.17027064482737,0,85515.69221348409,28139.88455420808,3,Male,0,No
81.31101608157077,8,80.01032282498387,20.787404807229052,12.712572385937108,0,143510.7770800502,29096.328710951017,7,Female,0,Yes
56.56224388411938,8,83.11319225864027,52.420351628855265,36.2334187937558,0,108806.266292655,15316.335904893378,5,Female,0,No
51.6263089745626,4,61.63698182901278,70.1618729652008,93.50983859262982,0,104956.20820276835,32797.00491343852,5,Male,0,No
96.04239239078434,10,27.113847662134944,67.7152067487441,94.0142053032051,0,178631.26622782912,21209.735719858058,7,Female,0,Yes
80.8325157260369,9,70.93366166329456,22.998077763804865,37.990313767190635,0,134653.56780347775,14324.570216987951,4,Female,0,No
89.82686454880881,9,74.14777018539384,67.0140056653938,85.23378935386451,0,62438.229697747745,28968.376216570254,7,Female,0,No
74.0761175756275,5,98.68466262411151,46.43790617958395,49.766079093138615,0,39936.612382827276,11802.851360886498,0,Female,0,No
55.86540944811972,6,58.717118463068964,51.82694058695186,68.8910274222935,0,188013.231742047,14805.269737195576,9,Female,0,Yes
56.259289610127524,5,34.42321135225508,82.12873656207854,40.0999488283981,0,47609.471276881195,18761.759434958127,1,Male,0,No
84.27826436144858,3,71.5305269565556,39.92494354116745,56.43753366438865,1,152133.7649466536,49625.38467516795,7,Female,0,Yes
71.51529474497313,8,98.14382376998091,23.22991424470184,36.44015018952939,0,109252.91308390722,42339.264010811574,0,Male,0,No
60.02623633501683,9,25.949251744218458,88.61078202097065,15.500292612081646,0,45211.76889362113,31670.333454626136,4,Male,0,No
74.57972733707184,4,39.33981266820424,29.09175182797042,22.544036757238498,0,159798.0093662519,19302.61536925627,4,Male,0,No
53.21044685375671,9,58.7692858395413,36.46268834991784,36.16070450259135,0,182807.21650749815,30756.79555399222,1,Male,1,No
79.09857009571994,9,25.319317139380434,73.59310530123602,97.8628405578517,0,41871.18934336664,35959.88344312287,10,Male,0,Yes
63.449670221754886,7,11.999857556794453,71.51952853518466,96.91049352249925,0,32075.989054455247,10182.5566809018,1,Female,0,No
89.87795503185941,8,40.328481019712555,82.03600191554459,84.4897008236078,0,172972.9912364428,49515.744163264484,0,Female,0,No
65.51809794617868,3,87.88337213509523,26.547997730314698,30.92554459864782,0,110171.61901155752,35071.24002112339,3,Female,0,No
72.76100745409006,5,13.912155939134333,41.7051903982783,49.74419264876403,0,141416.34626486775,49529.858982715756,5,Male,0,No
50.58102699540503,3,48.603615311522574,21.329491506063498,49.580455464163386,0,99466.46070366014,28762.631723925293,2,Male,0,Yes
53.62234438972794,7,78.59806956334742,58.69352324517438,44.82759203363655,0,94237.08615821772,34940.29402249098,9,Male,1,Yes
69.62467782033424,6,95.78643372197968,36.33135332848311,14.039227458077104,0,73938.64433997699,28458.429688737564,3,Male,0,No
73.99694173585618,3,98.6927859103989,72.00420769077064,58.107463680188594,0,121327.06803252638,10379.345711090496,7,Male,0,No
80.00102740596519,9,47.977244254786754,10.030993118608697,16.55307929123748,0,48765.423387036826,43995.66864381199,1,Female,0,No
64.58312893546517,1,95.53458649412057,15.371469861362133,82.17268126461494,0,149101.53855113266,27960.064420095732,8,Male,0,Yes
84.74909430632712,10,13.187707595277736,48.9304270467409,72.21764285603034,0,118897.35486678273,28837.447677071046,9,Female,1,Yes
93.00611985946023,3,77.13252441987007,96.23657403780116,41.74633059791812,0,172553.75228750217,24398.565574117092,5,Male,0,No
88.99254944466749,10,67.84714311702515,90.17662486232646,68.24227439912168,0,185782.53993754348,27306.25870156044,8,Male,0,No
51.980941267417855,7,32.45696718275371,99.46081252557849,30.973330590318827,0,182105.61746573795,39022.02866540143,0,Male,0,Yes
74.02534736289145,3,55.6586650611684,47.51472023776404,33.872505846096914,0,128221.56463056007,38024.979254366626,10,Male,0,No
55.246508920908745,3,21.659836398444604,14.19116376463764,38.27201652328644,0,77372.17491779459,42335.158227058564,3,Female,0,Yes
62.10225079312637,2,88.44374358564049,37.536052781778615,81.73104399417969,0,84290.53539144403,48986.682767053,6,Female,0,No
99.33312966335733,9,42.210827699108314,70.81937669565563,28.962221216147604,1,137456.49156669585,25646.609300918382,9,Male,0,Yes
57.12477714507566,4,66.34400234191449,22.164742879067376,60.65031047374347,0,148154.07821712142,23558.380714500938,8,Female,0,Yes
74.9444076725678,10,24.289865765853605,36.9974960884001,28.042040297933653,0,49031.39630893771,29741.00259106885,0,Female,0,No
80.90778671590596,6,28.55483601680864,15.05495480903728,35.65336825561734,1,199630.88060831683,16175.58249910525,0,Female,0,Yes
85.12324852720519,2,99.27607337228368,52.747033455121084,31.19331636878422,0,39350.55782289004,40321.184481145,2,Male,1,No
77.98243417434571,9,77.77777549971964,28.802860992557914,68.05042039659573,0,129276.60271587991,33245.517003725254,5,Male,0,No
50.48854237095918,7,96.57746827966638,18.212322420910212,57.40560500102023,0,115584.26497342835,18453.629053478304,4,Female,0,Yes
66.3230654121996,10,36.62660486908398,47.00942285342311,74.9169231314998,1,126377.87201635465,44561.40208022505,10,Female,0,Yes
75.88558216923558,5,24.810658895783835,41.610286393673945,29.794909359968724,0,116077.67542627505,34762.500695588125,4,Female,0,No
54.39332495724167,7,55.27616171309479,58.37659632509431,10.823368215343352,0,30423.8221176448,11361.57281301557,8,Male,0,Yes
67.53134656045904,4,54.520145400460905,77.41347897822752,71.24586104173014,0,199266.5754370918,17860.67554863683,2,Male,0,No
51.66015543956833,10,25.745186238218906,20.13118627838547,20.336856264556836,0,196629.8674067342,45643.73948770412,4,Female,0,Yes
53.928924857751035,7,75.98976126232692,81.20130311890077,32.167470198156046,0,114383.35037616802,25241.822256466003,6,Female,0,No
69.8461638100798,2,42.55997809948607,12.36609818876621,37.51175372151004,1,57502.80148857627,49374.06342910322,10,Female,0,Yes
56.63578770215302,7,26.772870783746555,49.879171224626305,77.21218830617812,0,52929.576064313245,31190.091478437564,1,Female,0,Yes
78.3770424130779,4,39.878505508895955,62.86872581972938,66.33026295916844,1,30268.7357947107,18316.605876899,6,Male,0,No
84.47324845686329,4,60.72928296715136,96.12988058258178,26.583889287324595,0,130134.61190264492,33755.78239426217,10,Female,0,No
90.02933495545415,1,75.38238389623989,61.65307241826847,63.80990295577676,0,106082.57904374864,14094.037540547051,0,Male,0,No
60.007512212240506,3,53.37017974517361,24.287427394424974,73.73331955995508,0,94936.12105290993,42300.58870000257,6,Female,0,No
58.37412911295349,5,57.303549084553616,56.57876248095182,45.00074825111543,0,114538.40140479388,35113.60836405137,1,Male,0,No
55.228392016720015,5,22.505134234847354,45.62055524722746,32.13576226250668,1,177113.52681663947,48557.86479179805,6,Male,1,Yes
81.82151247718184,2,92.3221832237409,53.14200108402193,71.10844956233103,0,32729.35723625997,37604.31162769986,2,Female,0,No
85.32378632434506,4,93.585177819284,27.738731319317854,64.98020801273475,0,117936.06815304628,11966.01422661963,10,Male,1,Yes
51.5793072412821,1,71.50839313762033,55.07443380801447,17.01209426237381,0,146183.0410969722,29057.12962140937,4,Female,0,Yes
96.81061231218449,9,11.586826804062223,23.503578786178917,70.00116762103788,0,194723.9869190689,31252.40969557494,10,Male,0,Yes
52.59856418257362,1,58.336679431299345,76.96387726217829,53.96661395517688,0,153144.5876240162,46671.038632482974,8,Male,0,Yes
77.06481676505352,6,66.62970748797522,63.45156342030381,77.80320612799547,0,118660.61777832193,27298.671662265442,0,Male,0,No
85.45302597254582,7,99.5188800662299,17.067492243260496,27.164578769184413,1,158018.36993661235,33740.542910610384,5,Female,0,No
93.54845618730428,3,99.64602596753171,90.06530211360818,33.239477611123874,0,199470.48091235143,17438.24418761489,6,Male,0,No
85.70434660662139,1,87.18501117930016,65.47416441540744,58.89814651877691,1,179972.1841006673,19785.04563173309,9,Female,0,Yes
90.08640415348958,7,15.744789282350219,38.44963496150483,53.356017510297924,0,36037.330755514326,31943.470580735244,8,Female,0,Yes
66.97250962714031,3,95.79487517008569,14.107815957457927,44.77288339508469,0,123469.03106769563,37879.382550728515,3,Male,0,No
90.7412556873256,10,65.13951224367992,66.90040261944696,77.142998298681,1,161565.34802797783,27418.428036839643,8,Male,0,Yes
54.00574231923376,6,82.07980934312614,43.609623521350315,60.82764072654541,0,140937.5868604059,27306.742588619698,0,Male,0,No
94.74083280302638,6,46.64735647172682,91.68562943906389,73.92446685047068,0,95054.21530431525,20239.7714815907,3,Female,0,No
77.37961880768681,4,38.77025241111308,13.13900494427571,23.792946608720413,0,78039.98737779504,37925.230624863594,5,Female,0,No
90.86488849812469,6,51.69197309354272,13.519219180801901,75.60894656309834,0,132860.88822713014,10218.91502843153,6,Male,0,No
72.615914225915,10,23.218706167194423,95.43693582162419,51.53752972902627,0,94226.37064686854,30510.745612324517,0,Male,0,No
82.17888475982625,4,42.135952487797546,96.83865511115556,13.039114211612832,0,90559.55577267066,10142.590201266088,10,Female,0,No
76.32013304680567,8,87.18557497914507,12.496800409537475,31.10423985968492,1,170613.5287952981,33738.716393019255,10,Male,0,Yes
